loan_id,customer_id,institution_id,loan_amount,loan_status,interest_rate,loan_tenure_months,application_date,disbursement_date,maturity_date,emi_amount,purpose_of_loan
2624,3917,3399,644268.75,Active,12.14000034,96,28-11-2023,10-12-2023,29-10-2031,10521.44043,Course Fees + Living
2625,1783,4690,351751.8125,Active,9.779999733,36,27-01-2024,25-02-2024,09-02-2027,11313.91016,Course Fees
2626,1783,3461,291259.0625,Closed,9.06000042,36,22-02-2022,08-04-2022,23-03-2025,9270.44043,Course Fees
2627,3386,3684,275904.25,Active,12.85999966,60,19-09-2023,02-10-2023,05-09-2028,6258.370117,Course Fees
2628,3386,3164,447637.9063,Defaulted,11.44999981,84,14-09-2022,19-10-2022,12-09-2029,7770.459961,Course Fees + Living
2629,872,4757,251593.9063,Defaulted,15.31000042,72,16-08-2023,08-09-2023,07-08-2029,5362.779785,Equipment & Books
2630,872,3010,304654.75,Defaulted,14.06000042,48,25-12-2022,31-01-2023,10-01-2027,8333.629883,Course Fees + Living
2631,991,1253,440004.0938,Active,10.42000008,48,15-03-2025,26-04-2025,05-04-2029,11247.59961,Course Fees
2632,991,4844,551832.75,Active,11.43000031,72,16-06-2024,21-07-2024,20-06-2030,10625.37012,Living Expenses
2633,187,1059,556283.875,Active,12.06999969,84,28-05-2022,11-06-2022,05-05-2029,9839.400391,Course Fees + Living
2634,187,259,258873.7813,Active,13.36999989,48,24-10-2021,08-11-2021,18-10-2025,6992.529785,Course Fees + Living
2635,1374,3554,499135.125,Active,14.36999989,36,15-09-2022,05-10-2022,19-09-2025,17148.48047,Course Fees
2636,1374,4027,150000,Defaulted,14.78999996,84,02-07-2024,11-08-2024,06-07-2031,2877.080078,Course Fees + Living
2637,3560,1594,346250.625,Active,10.06000042,60,21-05-2025,16-06-2025,21-05-2030,7366.509766,Equipment & Books
2638,3560,1321,489625.5938,Active,9.199999809,48,30-07-2021,10-09-2021,20-08-2025,12231.90039,Course Fees + Living
2639,1201,4905,272767.5938,Active,13.22000027,72,08-12-2021,20-01-2022,20-12-2027,5507.100098,Equipment & Books
2640,1201,4337,310855,Active,11.67000008,96,05-04-2025,28-04-2025,17-03-2033,4995.430176,Course Fees
2641,2514,4774,418521.1875,Active,12.68000031,48,01-08-2024,25-08-2024,04-08-2028,11160.96973,Course Fees
2642,2514,4088,427976.9063,Active,13.28999996,72,21-01-2022,31-01-2022,31-12-2027,8657.259766,Equipment & Books
2643,619,1158,514085.0938,Active,14.52000046,36,27-02-2025,27-03-2025,11-03-2028,17699.51953,Course Fees
2644,619,2343,353676.1875,Defaulted,15.77999973,72,11-06-2022,08-07-2022,06-06-2028,7628.660156,Equipment & Books
2645,884,4442,178916.3438,Defaulted,10.52999973,96,07-02-2022,25-02-2022,14-01-2030,2765.649902,Course Fees
2646,884,4943,397720.9375,Active,11.68000031,84,15-10-2024,24-11-2024,19-10-2031,6953.399902,Course Fees + Living
2647,3962,4248,319402.3438,Active,12.35000038,36,14-05-2025,15-06-2025,30-05-2028,10662.26953,Living Expenses
2648,3962,2645,457675.5625,Active,13.43999958,96,01-11-2023,02-12-2023,21-10-2031,7804.870117,Course Fees + Living
2649,2641,3959,216510.0625,Defaulted,12.31000042,96,29-06-2022,24-07-2022,12-06-2030,3556.02002,Course Fees + Living
2650,2641,1460,361997.9063,Active,14.03999996,48,21-08-2021,04-09-2021,14-08-2025,9899.089844,Course Fees
2651,3291,4406,356392.8438,Closed,16.31999969,36,24-01-2022,07-03-2022,19-02-2025,12586.76953,Course Fees + Living
2652,3291,86,655975.25,Active,15.05000019,96,08-04-2023,24-04-2023,13-03-2031,11790.2998,Course Fees
2653,15,2291,565905.125,Active,12.11999989,48,05-08-2021,02-09-2021,12-08-2025,14935.61035,Equipment & Books
2654,15,3950,236363.5,Active,12.28999996,36,22-10-2024,05-11-2024,21-10-2027,7883.410156,Course Fees
2655,1995,2964,348497.75,Active,15.44999981,60,08-04-2023,10-05-2023,13-04-2028,8374.150391,Course Fees + Living
2656,1995,3962,227910.875,Active,16.48999977,96,25-10-2024,11-11-2024,30-09-2032,4289.430176,Course Fees
2657,1731,2440,168241.7656,Active,11.65999985,72,17-05-2024,17-06-2024,17-05-2030,3259.860107,Course Fees
2658,1731,4492,626884.6875,Active,12.67000008,84,17-04-2024,25-05-2024,19-04-2031,11292.00977,Course Fees
2659,38,3833,210562.1563,Active,15.81000042,84,12-09-2021,23-10-2021,16-09-2028,4159.140137,Course Fees
2660,38,2749,519370.9375,Defaulted,14.65999985,36,21-05-2024,29-06-2024,14-06-2027,17918.73047,Living Expenses
2661,2541,3387,424065.4375,Active,14.34000015,96,02-06-2024,29-06-2024,18-05-2032,7449.379883,Living Expenses
2662,2541,4933,339323.6563,Active,13.09000015,48,06-03-2024,21-03-2024,29-02-2028,9117.719727,Living Expenses
2663,1781,197,499431,Active,13.61999989,48,26-05-2024,04-07-2024,13-06-2028,13553.07031,Equipment & Books
2664,1781,530,285732.5313,Overdue,13.67000008,84,02-01-2025,23-01-2025,18-12-2031,5302.879883,Equipment & Books
2665,3061,438,244864.2969,Active,15.52000046,60,28-07-2022,19-08-2022,24-07-2027,5892.470215,Course Fees
2666,3061,320,252776.2656,Active,14.75,48,31-10-2021,24-11-2021,03-11-2025,7002.669922,Course Fees
2667,3979,1132,156462.8594,Closed,9.960000038,36,27-11-2021,11-01-2022,26-12-2024,5045.620117,Course Fees
2668,3979,3717,303933.1563,Active,10.67000008,96,20-09-2021,03-11-2021,22-09-2029,4719.620117,Living Expenses
2669,2324,2217,304324.0625,Active,11.76000023,36,08-05-2023,28-05-2023,12-05-2026,10072.61035,Course Fees
2670,2324,2101,298880.75,Active,11.76000023,36,26-04-2024,09-06-2024,25-05-2027,9892.950195,Course Fees + Living
2671,3065,534,296790.875,Active,11.44999981,84,22-12-2024,15-01-2025,10-12-2031,5151.810059,Course Fees + Living
2672,3065,930,742369.8125,Active,13.89999962,48,15-05-2025,27-05-2025,06-05-2029,20248.0293,Hostel Fees
2673,4331,589,232972.9375,Active,15.97000027,48,23-04-2024,23-05-2024,02-05-2028,6599.149902,Living Expenses
2674,4331,3329,344459,Active,15.56999969,60,21-08-2023,03-09-2023,07-08-2028,8298.679688,Course Fees + Living
2675,2394,1151,281830,Active,13.09000015,60,19-05-2025,03-07-2025,07-06-2030,6425.689941,Course Fees + Living
2676,2394,1066,322802.9375,Defaulted,13.72999954,96,10-09-2022,25-09-2022,14-08-2030,5558.22998,Course Fees + Living
2677,1786,2401,527813.25,Active,10.47999954,72,11-02-2023,26-02-2023,25-01-2029,9905.929688,Course Fees + Living
2678,1786,517,228834.3438,Active,10.25,72,27-02-2022,04-04-2022,03-03-2028,4268.080078,Living Expenses
2679,4030,920,227448.4219,Defaulted,14.10000038,96,12-07-2023,27-07-2023,15-06-2031,3963.889893,Course Fees + Living
2680,4030,1458,525390.625,Active,11.56999969,48,24-10-2023,25-11-2023,04-11-2027,13725.86035,Course Fees
2681,2904,459,260555.9531,Active,15.27000046,48,02-11-2023,17-12-2023,26-11-2027,7287.5,Course Fees
2682,2904,4973,381189,Active,14.76000023,36,09-07-2023,25-07-2023,09-07-2026,13168.67969,Equipment & Books
2683,3477,4534,322613.4688,Active,12.22000027,96,14-04-2022,14-05-2022,02-04-2030,5282.049805,Course Fees + Living
2684,3477,2053,182956.875,Overdue,13.76000023,48,07-07-2023,20-07-2023,29-06-2027,4977.890137,Course Fees
2685,2857,1590,497287.0313,Active,14.47999954,84,04-07-2024,14-08-2024,09-07-2031,9450.790039,Course Fees + Living
2686,2857,1036,219766.0625,Active,16.29999924,84,18-04-2022,31-05-2022,24-04-2029,4402.189941,Equipment & Books
2687,4719,396,150486.4844,Active,14.81999969,36,28-12-2023,06-02-2024,21-01-2027,5203.350098,Course Fees + Living
2688,4719,3340,295970.4688,Active,14.57999992,48,08-04-2025,25-04-2025,04-04-2029,8174.799805,Living Expenses
2689,3926,3328,462735.9375,Active,9.340000153,60,22-03-2023,19-04-2023,23-03-2028,9683.049805,Living Expenses
2690,3926,1307,334523.5938,Active,10.5,60,16-11-2022,29-12-2022,03-12-2027,7190.589844,Equipment & Books
2691,2636,3022,233153.0781,Active,11.56000042,60,02-07-2022,12-07-2022,16-06-2027,5135.189941,Course Fees + Living
2692,2636,497,162643.5313,Active,11.31000042,72,14-08-2021,26-09-2021,26-08-2027,3121.280029,Course Fees + Living
2693,2696,1565,593490.4375,Active,13.34000015,84,10-11-2023,08-12-2023,01-11-2030,10905.78027,Living Expenses
2694,2696,990,565409.5,Active,12.92000008,96,15-11-2023,29-12-2023,17-11-2031,9478.780273,Course Fees
2695,3365,1700,790507.75,Active,11.72000027,72,22-08-2021,22-09-2021,22-08-2027,15339.38965,Equipment & Books
2696,3365,2706,762125.6875,Active,13.38000011,72,23-02-2024,11-03-2024,08-02-2030,15450.83984,Equipment & Books
2697,1516,3280,775877.1875,Active,11.19999981,96,25-02-2022,07-04-2022,24-02-2030,12272.5498,Living Expenses
2698,1516,1643,242364.3281,Active,13.19999981,60,22-10-2021,11-11-2021,16-10-2026,5539.810059,Course Fees
2699,1538,3962,289478.0938,Defaulted,14.59000015,60,04-08-2023,10-09-2023,14-08-2028,6825.209961,Equipment & Books
2700,1538,3006,163026.6563,Active,14.72000027,72,15-10-2021,21-11-2021,21-10-2027,3422.5,Living Expenses
2701,956,3154,910446.5,Defaulted,14.47000027,48,21-10-2023,23-11-2023,02-11-2027,25093.59961,Living Expenses
2702,956,2967,251143.2813,Active,15.84000015,72,18-03-2025,05-04-2025,05-03-2031,5426.049805,Course Fees + Living
2703,4269,1667,473661.1875,Active,11.10999966,60,23-06-2024,04-07-2024,08-06-2029,10324.07031,Course Fees + Living
2704,4269,2572,720644.375,Active,9.880000114,96,28-07-2024,31-08-2024,20-07-2032,10889.37988,Course Fees
2705,3382,4168,635001.8125,Active,11.68999958,84,26-07-2022,04-09-2022,29-07-2029,11105.38965,Course Fees + Living
2706,3382,4982,889396,Active,11.93999958,96,29-07-2022,15-08-2022,04-07-2030,14427.12988,Course Fees + Living
2707,4367,1854,320160.375,Active,11.11999989,72,17-03-2025,26-04-2025,26-03-2031,6113.140137,Course Fees
2708,4367,4501,277227.875,Active,14.18000031,48,11-10-2022,02-11-2022,12-10-2026,7600.810059,Living Expenses
2709,1391,4134,210494.0938,Defaulted,16.56999969,96,29-01-2022,07-03-2022,24-01-2030,3971.399902,Course Fees + Living
2710,1391,2374,341615.9063,Active,15.65999985,48,27-12-2023,22-01-2024,01-01-2028,9622.139648,Course Fees + Living
2711,2276,2166,234761.9844,Active,9.159999847,72,02-08-2023,21-08-2023,20-07-2029,4250.279785,Living Expenses
2712,2276,3262,261985.7969,Active,9.43999958,72,24-01-2022,11-02-2022,11-01-2028,4779.669922,Living Expenses
2713,1214,4519,739298.875,Defaulted,16.14999962,96,01-12-2022,19-12-2022,07-11-2030,13761.91992,Hostel Fees
2714,1214,3365,359890.1563,Active,15.47000027,60,30-04-2022,18-05-2022,22-04-2027,8650.650391,Equipment & Books
2715,2705,3289,733445.8125,Active,12.69999981,96,19-05-2022,19-06-2022,08-05-2030,12204.25,Course Fees
2716,2705,1551,376787.8438,Active,12.15999985,96,26-09-2022,30-10-2022,18-09-2030,6157.180176,Living Expenses
2717,385,3837,827009.375,Active,11.63000011,72,13-01-2023,23-02-2023,22-01-2029,16008.37988,Living Expenses
2718,385,4320,541830.625,Overdue,13.55000019,96,26-05-2022,12-06-2022,01-05-2030,9274.290039,Course Fees + Living
2719,3776,1660,247303.6406,Active,11.43000031,84,22-11-2022,06-12-2022,30-10-2029,4290.939941,Course Fees + Living
2720,3776,544,430953.7188,Active,11.27999973,96,24-02-2024,13-03-2024,31-01-2032,6834.709961,Course Fees + Living
2721,1954,1670,374422.7813,Active,12.22999954,72,21-09-2023,13-10-2023,11-09-2029,7364.160156,Living Expenses
2722,1954,4237,426946.3438,Active,11.11999989,96,13-01-2023,20-02-2023,09-01-2031,6733.509766,Living Expenses
2723,149,1465,399371.375,Active,10.59000015,60,23-01-2025,10-02-2025,15-01-2030,8602.05957,Living Expenses
2724,149,4163,177707.4375,Active,10.52000046,48,12-08-2021,25-09-2021,04-09-2025,4551.299805,Hostel Fees
2725,2633,1283,158298.1563,Active,13.10999966,84,22-12-2022,05-01-2023,29-11-2029,2889.290039,Course Fees
2726,2633,3491,393810.5313,Active,13.75,96,27-08-2022,01-10-2022,20-08-2030,6785.450195,Course Fees + Living
2727,3030,2930,547293,Defaulted,12.82999992,72,12-02-2025,11-03-2025,08-02-2031,10936.46973,Equipment & Books
2728,3030,4652,459916.75,Defaulted,12.10000038,48,15-10-2024,12-11-2024,22-10-2028,12133.37012,Course Fees
2729,799,2660,420489.7813,Active,13.84000015,36,20-12-2022,03-02-2023,18-01-2026,14337.70996,Living Expenses
2730,799,2280,537364.625,Active,15.68000031,48,09-09-2022,12-10-2022,21-09-2026,15142.37988,Course Fees
2731,2609,4846,227081.3906,Active,10.06000042,72,10-12-2023,26-12-2023,24-11-2029,4213.740234,Living Expenses
2732,2609,4203,346494.4063,Active,11.76000023,96,05-04-2024,05-05-2024,24-03-2032,5586.660156,Living Expenses
2733,1958,3722,174352.2656,Active,13.15999985,96,03-11-2022,04-12-2022,23-10-2030,2945.620117,Living Expenses
2734,1958,891,347206.0625,Defaulted,13.57999992,36,22-07-2023,11-08-2023,26-07-2026,11796.29004,Course Fees + Living
2735,1690,217,308786.2188,Active,11.11999989,96,27-03-2024,07-04-2024,25-02-2032,4871.339844,Equipment & Books
2736,1690,890,462378.2813,Active,10.43999958,60,12-10-2022,22-10-2022,26-09-2027,9923.530273,Course Fees
2737,1199,4891,853010.875,Defaulted,11.86999989,36,23-03-2024,03-05-2024,18-04-2027,28279.91992,Living Expenses
2738,1199,23,364935.4063,Active,12.57999992,60,01-08-2021,18-08-2021,23-07-2026,8225.980469,Course Fees
2739,3554,4662,248155.8125,Closed,11.14000034,36,10-03-2022,15-04-2022,30-03-2025,8140.669922,Equipment & Books
2740,3554,3394,495656.7188,Active,11.60999966,84,20-08-2021,22-09-2021,16-08-2028,8646.200195,Course Fees + Living
2741,3338,1415,770220.75,Defaulted,11.42000008,72,08-05-2022,22-06-2022,21-05-2028,14827.54004,Course Fees + Living
2742,3338,2816,259613.5313,Active,11.35999966,48,09-10-2023,22-11-2023,01-11-2027,6755.259766,Course Fees
2743,634,3283,378359.5313,Active,11.5,60,20-03-2022,26-04-2022,31-03-2027,8321.849609,Course Fees + Living
2744,634,417,348580.625,Defaulted,12.85999966,36,09-03-2025,11-04-2025,26-03-2028,11721,Equipment & Books
2745,1868,2936,302550.5938,Active,11.35000038,84,18-02-2023,01-03-2023,23-01-2030,5235.939941,Course Fees + Living
2746,1868,4440,204185.7031,Defaulted,13.10999966,84,23-04-2022,07-06-2022,01-05-2029,3727.159912,Course Fees + Living
2747,980,2027,802920.4375,Active,13.92000008,60,16-06-2023,23-07-2023,26-06-2028,18650.75,Course Fees + Living
2748,980,509,350120.375,Active,13.90999985,60,06-12-2024,22-12-2024,26-11-2029,8130.580078,Course Fees + Living
2749,3674,3824,316253.9063,Active,12.35000038,96,21-10-2024,05-12-2024,24-10-2032,5200.319824,Course Fees
2750,3674,3201,366620.3125,Active,11.30000019,96,10-07-2024,13-08-2024,02-07-2032,5817.870117,Course Fees + Living
2751,1504,1206,449300.75,Active,13.68000031,96,05-09-2024,20-10-2024,08-09-2032,7723.990234,Equipment & Books
2752,1504,1143,331363,Closed,13.93000031,36,10-07-2022,21-07-2022,05-07-2025,11313.86035,Course Fees
2753,4874,4723,186269.875,Defaulted,15.57999992,72,27-07-2023,08-09-2023,07-08-2029,3997.26001,Course Fees
2754,4874,2981,156131.2813,Active,16.95000076,48,20-02-2024,04-04-2024,14-03-2028,4501.509766,Course Fees
2755,1582,4185,150000,Active,11.27999973,60,28-02-2024,25-03-2024,27-02-2029,3282.199951,Course Fees + Living
2756,1582,2885,406553,Active,11.86999989,60,09-08-2022,29-08-2022,03-08-2027,9016.519531,Course Fees
2757,3041,2779,499543.4688,Defaulted,15.56999969,48,28-11-2023,15-12-2023,24-11-2027,14047.62012,Living Expenses
2758,3041,1808,312981.125,Defaulted,16.68000031,84,29-02-2024,13-03-2024,05-02-2031,6338.189941,Course Fees
2759,754,1648,304168.5,Defaulted,11.89999962,72,18-12-2023,26-01-2024,25-12-2029,5931.350098,Living Expenses
2760,754,2533,474542.625,Active,14.34000015,48,26-08-2024,07-09-2024,17-08-2028,13049.46973,Equipment & Books
2761,2864,1344,428661,Active,11.84000015,36,10-05-2025,23-06-2025,07-06-2028,14203.96973,Course Fees + Living
2762,2864,1480,378645.5938,Active,11.25,48,19-05-2023,30-06-2023,09-06-2027,9832.629883,Living Expenses
2763,3203,1492,492959.875,Active,11.19999981,36,13-02-2023,25-02-2023,09-02-2026,16185.12988,Living Expenses
2764,3203,4727,295451.4063,Active,10.10000038,48,04-05-2024,30-05-2024,09-05-2028,7507.220215,Course Fees
2765,3206,3227,341887.9688,Active,12.98999977,72,24-11-2021,07-12-2021,06-11-2027,6861.899902,Course Fees + Living
2766,3206,495,457904.2813,Active,14.09000015,72,21-05-2023,15-06-2023,14-05-2029,9457.099609,Course Fees
2767,25,3280,717766.25,Active,11.76000023,96,07-08-2021,22-08-2021,11-07-2029,11573.15039,Course Fees + Living
2768,25,2234,426152.8438,Active,13.13000011,60,23-09-2022,04-10-2022,08-09-2027,9723.719727,Course Fees + Living
2769,4832,2240,415417.875,Active,13.73999977,60,30-10-2021,11-12-2021,15-11-2026,9609.719727,Living Expenses
2770,4832,4871,413007.2188,Overdue,13.31999969,60,04-12-2021,18-01-2022,23-12-2026,9465.870117,Course Fees
2771,3017,2143,602880,Active,13.71000004,60,25-09-2021,06-10-2021,10-09-2026,13937.78027,Course Fees + Living
2772,3017,3882,438131.9688,Active,16.13999939,96,09-12-2023,29-12-2023,17-11-2031,8154.319824,Course Fees
2773,4943,879,191443.6875,Overdue,14.47000027,48,09-09-2022,19-10-2022,28-09-2026,5276.939941,Course Fees + Living
2774,4943,269,392185.25,Active,13.52999973,72,03-01-2025,05-02-2025,05-01-2031,7983.399902,Course Fees + Living
2775,667,783,596223.8125,Active,11.68000031,48,27-06-2023,22-07-2023,01-07-2027,15606.07031,Equipment & Books
2776,667,210,243372.9844,Active,11.17000008,60,04-12-2023,17-01-2024,21-12-2028,5311.669922,Course Fees
2777,2512,3706,442509,Active,13.02000046,72,12-02-2024,09-03-2024,06-02-2030,8887.129883,Course Fees
2778,2512,2484,319170.8438,Active,11.09000015,96,20-02-2023,03-03-2023,20-01-2031,5029.379883,Course Fees
2779,4017,2868,262164.1563,Active,13.25,72,15-11-2023,13-12-2023,11-11-2029,5296.919922,Course Fees + Living
2780,4017,3761,311549.375,Active,12.94999981,72,01-06-2024,04-07-2024,03-06-2030,6246.439941,Course Fees
2781,1128,296,634788.0625,Defaulted,16.28000069,84,30-08-2023,13-10-2023,06-09-2030,12708.04004,Course Fees + Living
2782,1128,2248,383435.6875,Defaulted,16.45000076,72,06-11-2022,08-12-2022,06-11-2028,8412.849609,Living Expenses
2783,4200,743,228141.4844,Active,13.40999985,48,07-12-2024,20-01-2025,30-12-2028,6166.589844,Living Expenses
2784,4200,2690,225824.5156,Active,12.28999996,48,22-07-2022,02-08-2022,12-07-2026,5978.660156,Course Fees
2785,1007,268,319190.5313,Overdue,13.35000038,36,11-03-2024,04-04-2024,20-03-2027,10808.58008,Course Fees + Living
2786,1007,1844,326873.75,Closed,13.92000008,36,14-10-2021,25-10-2021,09-10-2024,11159.25977,Course Fees
2787,4822,1805,821860.4375,Active,15.81000042,60,07-12-2023,09-01-2024,13-12-2028,19903.64063,Course Fees
2788,4822,3381,517421.6563,Defaulted,14.97000027,96,05-01-2022,29-01-2022,18-12-2029,9276.610352,Course Fees
2789,3677,2836,200560.4063,Active,15.52000046,72,29-09-2022,05-11-2022,04-10-2028,4298.240234,Course Fees + Living
2790,3677,928,288391.75,Active,13.77999973,36,06-05-2024,03-06-2024,19-05-2027,9825.599609,Course Fees
2791,2224,2331,986731.5,Active,14.47000027,48,06-08-2022,17-08-2022,27-07-2026,27197.41016,Course Fees + Living
2792,2224,552,316790.8125,Active,12.19999981,36,15-01-2024,28-02-2024,12-02-2027,10552.41992,Course Fees + Living
2793,290,1900,241161.8281,Active,14.36999989,96,08-09-2024,19-09-2024,08-08-2032,4239.77002,Course Fees + Living
2794,290,2858,406089.7813,Active,13.47000027,96,28-02-2023,27-03-2023,13-02-2031,6933.379883,Course Fees + Living
2795,3340,908,354294.1875,Active,10.15999985,48,13-05-2022,22-06-2022,01-06-2026,9013.889648,Course Fees + Living
2796,3340,1889,250119.4844,Active,11.35000038,36,10-08-2022,30-08-2022,14-08-2025,8229.530273,Course Fees + Living
2797,4236,3878,465757.4063,Active,14.38000011,72,14-10-2021,12-11-2021,12-10-2027,9692.599609,Living Expenses
2798,4236,102,654958.6875,Active,11.63000011,96,19-03-2023,20-04-2023,09-03-2031,10510.71973,Course Fees
2799,4202,945,284844.6563,Active,16.13999939,60,06-07-2022,08-08-2022,13-07-2027,6948.009766,Equipment & Books
