payment_id,loan_id,payment_date,payment_amount,payment_method,payment_status,late_fee,principal_component,interest_component,outstanding_balance
2724,4443,02-12-2024,3062.060059,Net Banking,Success,0,996.1900024,2065.879883,210888.625
2725,4443,26-12-2024,4028.97998,Net Banking,Success,0,1972.819946,2056.159912,208915.8125
2726,4443,29-01-2025,4251.470215,UPI,Success,0,2214.540039,2036.930054,206701.2656
2727,4443,01-03-2025,4225.439941,UPI,Success,0,2210.100098,2015.339966,204491.1719
2728,4443,31-03-2025,4182.589844,Net Banking,Success,0,2188.800049,1993.790039,202302.375
2729,4443,26-04-2025,4063.290039,Debit Card,Success,0,2090.840088,1972.449951,200211.5313
2730,3144,01-07-2025,5075.879883,Debit Card,Success,0,2125.909912,2949.969971,281298.0625
2731,2550,13-11-2024,6837.490234,UPI,Success,0,4612.680176,2224.800049,272046.8438
2732,2550,17-12-2024,7099.100098,UPI,Success,0,4911.390137,2187.709961,267135.4375
2733,2550,08-01-2025,7098.819824,NEFT,Success,0,4950.600098,2148.209961,262184.8438
2734,2550,11-02-2025,7114.279785,UPI,Success,0,5005.879883,2108.399902,257178.9531
2735,2550,18-03-2025,6873.470215,Credit Card,Success,0,4805.330078,2068.149902,252373.625
2736,2550,12-04-2025,6935.290039,UPI,Success,0,4905.779785,2029.5,247467.8438
2737,2550,08-05-2025,7043.870117,Credit Card,Success,0,5053.819824,1990.050049,242414.0469
2738,2550,09-06-2025,6966.47998,UPI,Success,0,5017.060059,1949.410034,237396.9688
2739,2550,10-07-2025,6922.160156,Net Banking,Success,0,5013.089844,1909.069946,232383.875
2740,1517,09-02-2024,9734.55957,RTGS,Success,0,6491.549805,3243.01001,284579.125
2741,1517,10-03-2024,9717.139648,Credit Card,Pending,0,0,0,284579.125
2742,1517,07-04-2024,7207.339844,Credit Card,Success,498.8299866,4036.649902,3170.689941,280542.4688
2743,1517,08-05-2024,9751.429688,UPI,Success,0,6625.720215,3125.709961,273916.75
2744,1517,11-06-2024,9698.929688,Net Banking,Success,0,6647.040039,3051.889893,267269.7188
2745,1517,10-07-2024,10055.46973,Debit Card,Failed,0,0,0,267269.7188
2746,3753,26-10-2021,6476.609863,Debit Card,Success,0,2762.370117,3714.23999,374318.3125
2747,3753,26-11-2021,6629.080078,Credit Card,Success,0,2942.050049,3687.040039,371376.25
2748,3753,21-12-2021,6487.600098,Net Banking,Success,0,2829.550049,3658.060059,368546.7188
2749,3753,23-01-2022,6812.439941,NEFT,Success,0,3182.26001,3630.189941,365364.4375
2750,3753,27-02-2022,6648.759766,Net Banking,Success,0,3049.919922,3598.840088,362314.5313
2751,3753,28-03-2022,6426.259766,UPI,Success,444.4899902,2857.459961,3568.800049,359457.0625
2752,3753,24-04-2022,6486.790039,Credit Card,Success,0,2946.139893,3540.649902,356510.9375
2753,3753,23-05-2022,6697.299805,Net Banking,Success,0,3185.669922,3511.629883,353325.25
2754,3753,20-06-2022,3897.649902,RTGS,Success,0,417.3999939,3480.25,352907.875
2755,3753,29-07-2022,6440.169922,Net Banking,Success,0,2964.030029,3476.139893,349943.8438
2756,3753,19-08-2022,6475.799805,Net Banking,Success,0,3028.850098,3446.949951,346914.9688
2757,3753,21-09-2022,6502.819824,Cheque,Success,0,3085.709961,3417.110107,343829.2813
2758,3753,20-10-2022,6714.740234,Net Banking,Success,0,3328.030029,3386.719971,340501.25
2759,3753,26-11-2022,6734.259766,UPI,Success,0,3380.320068,3353.939941,337120.9063
2760,3753,18-12-2022,6798.660156,Debit Card,Success,0,3478.02002,3320.639893,333642.875
2761,3753,17-01-2023,6755.439941,UPI,Success,0,3469.060059,3286.379883,330173.8438
2762,3753,18-02-2023,6795.910156,Net Banking,Success,0,3543.699951,3252.209961,326630.125
2763,3753,25-03-2023,6699.609863,Net Banking,Success,0,3482.300049,3217.310059,323147.8438
2764,3753,17-04-2023,6463.640137,Net Banking,Success,0,3280.629883,3183.01001,319867.1875
2765,430,18-01-2022,12678.53027,Credit Card,Success,0,8248.169922,4430.359863,358908.375
2766,430,21-02-2022,12619.96973,NEFT,Pending,0,0,0,358908.375
2767,430,17-03-2022,12636.29004,Credit Card,Success,0,8305.459961,4330.830078,350602.9375
2768,834,22-06-2024,16384.99023,UPI,Success,0,10995.37988,5389.600098,467018.1563
2769,834,23-07-2024,16045.59961,Net Banking,Success,0,10779.96973,5265.629883,456238.1875
2770,834,19-08-2024,16139,UPI,Success,0,10994.91016,5144.089844,445243.2813
2771,3576,07-11-2021,2834.639893,Debit Card,Success,385.25,280.0700073,2554.560059,306574.4375
2772,3576,08-12-2021,4784.899902,UPI,Success,0,2232.659912,2552.22998,304341.7813
2773,3576,11-01-2022,4587.660156,Net Banking,Success,0,2054.02002,2533.649902,302287.75
2774,3576,10-02-2022,4654.359863,UPI,Success,0,2137.820068,2516.550049,300149.9375
2775,3576,10-03-2022,4696.899902,Cheque,Pending,0,0,0,300149.9375
2776,3576,04-04-2022,4732.100098,Net Banking,Success,0,2233.360107,2498.75,297916.5938
2777,3576,09-05-2022,4840.22998,UPI,Success,0,2360.080078,2480.159912,295556.5
2778,3576,09-06-2022,4468.640137,UPI,Success,0,2008.130005,2460.51001,293548.375
2779,3576,04-07-2022,4507.399902,Credit Card,Success,0,2063.610107,2443.790039,291484.7813
2780,3576,03-08-2022,4592.47998,Cheque,Success,0,2165.870117,2426.610107,289318.9063
2781,3576,09-09-2022,4520.879883,UPI,Success,0,2112.300049,2408.580078,287206.5938
2782,3576,02-10-2022,4797.049805,UPI,Success,0,2406.060059,2390.98999,284800.5313
2783,3576,03-11-2022,4769.47998,Debit Card,Success,0,2398.52002,2370.959961,282402.0313
2784,3576,01-12-2022,4471.310059,Debit Card,Success,0,2120.310059,2351,280281.7188
2785,2494,20-01-2025,13209.87012,RTGS,Success,144.5899963,9259.660156,3950.209961,389080.6563
2786,2494,23-02-2025,13030.32031,Net Banking,Success,0,9171.929688,3858.379883,379908.7188
2787,2494,18-03-2025,13325.37012,UPI,Success,0,9557.94043,3767.429932,370350.7813
2788,2494,22-04-2025,13012.48047,UPI,Success,0,9339.839844,3672.649902,361010.9688
2789,2494,22-05-2025,13072.41992,Credit Card,Success,427.7799988,9492.389648,3580.030029,351518.5625
2790,2494,14-06-2025,13287.91992,Debit Card,Success,0,9802.030273,3485.889893,341716.5313
2791,2494,20-07-2025,13305.57031,Debit Card,Success,0,9916.879883,3388.689941,331799.6563
2792,2535,02-11-2023,15493.2998,Net Banking,Success,0,8323.429688,7169.870117,825382.4375
2793,2535,10-12-2023,15711.91992,UPI,Success,0,8613.629883,7098.290039,816768.8125
2794,2535,06-01-2024,15677.49023,NEFT,Success,0,8653.280273,7024.209961,808115.5
2795,2535,06-02-2024,15518.08008,Net Banking,Success,0,8568.280273,6949.790039,799547.25
2796,2535,04-03-2024,15688.16016,Credit Card,Success,0,8812.05957,6876.109863,790735.1875
2797,2535,07-04-2024,15427.49023,UPI,Success,0,8627.169922,6800.319824,782108
2798,2535,01-05-2024,15735.33984,Net Banking,Success,0,9009.209961,6726.129883,773098.8125
2799,2535,02-06-2024,15667.08008,Debit Card,Success,0,9018.429688,6648.649902,764080.375
2800,2535,02-07-2024,15505.61035,Credit Card,Success,0,8934.509766,6571.089844,755145.875
2801,2535,31-07-2024,15776.55957,Net Banking,Success,0,9282.299805,6494.25,745863.5625
2802,2535,01-09-2024,15529.9502,Net Banking,Success,576.2600098,9115.519531,6414.430176,736748
2803,2535,04-10-2024,12148.5,Debit Card,Success,0,5812.470215,6336.029785,730935.5625
2804,2535,02-11-2024,15773.12012,Net Banking,Success,0,9487.070313,6286.049805,721448.5
2805,2535,04-12-2024,15635.01953,UPI,Success,0,9430.570313,6204.459961,712017.9375
2806,2535,05-01-2025,15429.03027,Debit Card,Success,0,9305.679688,6123.350098,702712.25
2807,2535,04-02-2025,15720.59961,UPI,Failed,0,0,0,702712.25
2808,2535,28-02-2025,15684.38965,UPI,Success,0,9641.05957,6043.330078,693071.1875
2809,2535,30-03-2025,15666.09961,Net Banking,Success,0,9705.679688,5960.410156,683365.5
2810,2535,03-05-2025,15552.37988,UPI,Success,0,9675.44043,5876.939941,673690.0625
2811,2535,02-06-2025,15659.50977,Net Banking,Success,0,9865.780273,5793.72998,663824.25
2812,2535,30-06-2025,15554.62988,Credit Card,Success,0,9845.740234,5708.890137,653978.5625
2813,2232,17-10-2022,9827.549805,UPI,Success,0,4878.810059,4948.75,505739.8125
2814,2232,17-11-2022,9779.849609,Net Banking,Success,0,4878.390137,4901.459961,500861.4375
2815,2232,17-12-2022,9739.969727,Net Banking,Success,0,4885.790039,4854.180176,495975.6563
2816,2232,08-01-2023,9733.639648,Cheque,Pending,0,0,0,495975.6563
2817,2232,16-02-2023,9888.200195,Debit Card,Success,0,5081.370117,4806.830078,490894.2813
2818,2232,09-03-2023,10008.88965,Debit Card,Success,0,5251.299805,4757.580078,485642.9688
2819,2232,11-04-2023,9699.19043,Net Banking,Success,0,4992.5,4706.689941,480650.4688
2820,2232,12-05-2023,10023.48047,UPI,Success,0,5365.180176,4658.299805,475285.3125
2821,2232,16-06-2023,9911.030273,UPI,Success,278.7099915,5304.720215,4606.310059,469980.5938
2822,2232,08-07-2023,9920.650391,Credit Card,Success,0,5365.759766,4554.899902,464614.8125
2823,2232,07-08-2023,9953.160156,UPI,Success,0,5450.27002,4502.890137,459164.5625
2824,2232,07-09-2023,9742.290039,UPI,Success,0,5292.220215,4450.069824,453872.3438
2825,2232,11-10-2023,9936.839844,Credit Card,Success,0,5538.060059,4398.779785,448334.2813
2826,4719,01-02-2023,10756.61035,UPI,Success,0,7097.629883,3658.97998,306529.4375
2827,4719,04-03-2023,10692.79004,NEFT,Success,0,7116.620117,3576.179932,299412.8438
2828,4719,31-03-2023,10758.04004,Debit Card,Success,0,7264.890137,3493.149902,292147.9375
2829,4719,06-05-2023,10555,UPI,Success,0,7146.609863,3408.389893,285001.3438
2830,4719,27-05-2023,10787.65039,Credit Card,Success,0,7462.629883,3325.02002,277538.6875
2831,4719,26-06-2023,10890.76953,UPI,Success,0,7652.819824,3237.949951,269885.875
2832,4719,28-07-2023,10745.34961,Net Banking,Success,0,7596.680176,3148.669922,262289.1875
2833,4719,29-08-2023,10574.48047,Cheque,Success,0,7514.439941,3060.040039,254774.7656
2834,4719,03-10-2023,10614.80957,Net Banking,Success,0,7642.439941,2972.370117,247132.3125
2835,4719,01-11-2023,10859.95996,UPI,Success,0,7976.75,2883.209961,239155.5625
2836,4719,23-11-2023,10796.36035,UPI,Success,0,8006.209961,2790.149902,231149.3438
2837,4719,26-12-2023,10577.80957,UPI,Success,0,7881.069824,2696.73999,223268.2813
2838,4719,24-01-2024,10669.59961,Cheque,Success,0,8064.799805,2604.800049,215203.4844
2839,4719,22-02-2024,10600.58008,UPI,Success,642.6500244,8089.870117,2510.709961,207113.6094
2840,4719,22-03-2024,10771.51953,UPI,Success,0,8355.19043,2416.330078,198758.4219
2841,4719,21-04-2024,10662.90039,UPI,Success,0,8344.049805,2318.850098,190414.375
2842,4719,25-05-2024,10726.32031,Cheque,Success,0,8504.820313,2221.5,181909.5469
2843,4719,27-06-2024,10694.19043,UPI,Success,0,8571.910156,2122.280029,173337.6406
2844,4719,21-07-2024,10787.2998,Cheque,Success,0,8765.030273,2022.27002,164572.6094
2845,4719,23-08-2024,10818.9502,UPI,Success,0,8898.94043,1920.01001,155673.6719
2846,4719,24-09-2024,10577.34961,Cheque,Success,0,8761.150391,1816.189941,146912.5156
2847,4719,27-10-2024,10780.53027,Credit Card,Success,0,9066.549805,1713.97998,137845.9531
2848,4719,23-11-2024,10535.16016,Debit Card,Success,0,8926.950195,1608.199951,128919.0078
2849,4719,22-12-2024,10864.98047,Cheque,Success,0,9360.929688,1504.060059,119558.0938
2850,4719,18-01-2025,10766.90039,Net Banking,Success,0,9372.05957,1394.839966,110186.0313
2851,1608,04-04-2022,3008.5,Net Banking,Pending,0,0,0,322157.2188
2852,1608,05-05-2022,6809.5,Net Banking,Success,0,3034.889893,3774.610107,319122.3438
2853,1608,01-06-2022,6588.890137,Cheque,Success,0,2849.840088,3739.050049,316272.5
2854,1608,27-06-2022,6559.069824,Debit Card,Success,0,2853.409912,3705.659912,313419.0938
2855,1608,26-07-2022,6477.259766,Debit Card,Success,0,2805.030029,3672.22998,310614.0625
2856,1608,24-08-2022,6769.160156,NEFT,Success,0,3129.800049,3639.360107,307484.25
2857,1608,30-09-2022,6786.22998,Debit Card,Success,0,3183.540039,3602.689941,304300.7188
2858,29,04-09-2022,5780.629883,Credit Card,Success,0,2355.719971,3424.909912,352251.125
2859,29,04-10-2022,5790.720215,Debit Card,Success,0,2388.560059,3402.159912,349862.5625
2860,29,02-11-2022,5874.890137,Debit Card,Success,0,2495.800049,3379.090088,347366.75
2861,2724,29-10-2021,4525.689941,Credit Card,Success,0,2967.790039,1557.900024,174739.6406
2862,2724,20-11-2021,4690.910156,Debit Card,Success,0,3159.030029,1531.880005,171580.625
2863,2724,22-12-2021,4487.259766,Net Banking,Success,0,2983.070068,1504.189941,168597.5469
2864,2724,28-01-2022,4588.930176,Debit Card,Success,0,3110.889893,1478.040039,165486.6563
2865,2724,24-02-2022,4659.180176,UPI,Success,0,3208.409912,1450.77002,162278.2344
2866,2724,19-03-2022,4547.149902,Net Banking,Failed,0,0,0,162278.2344
2867,2724,25-04-2022,1891.47998,UPI,Success,0,468.8399963,1422.640015,161809.3906
2868,2724,25-05-2022,4633.060059,Net Banking,Success,0,3214.540039,1418.530029,158594.8594
2869,2724,17-06-2022,4491.919922,Net Banking,Success,0,3101.580078,1390.349976,155493.2813
2870,575,22-12-2021,7141.22998,NEFT,Success,0,3452.850098,3688.370117,359040.9375
2871,575,21-01-2022,7049.890137,Net Banking,Success,0,3396.649902,3653.23999,355644.2813
2872,575,24-02-2022,7220.370117,UPI,Success,791.8099976,3601.689941,3618.679932,352042.5938
2873,1545,10-06-2024,7923.319824,UPI,Success,0,3064.01001,4859.299805,366699.1563
2874,1545,08-07-2024,8093.470215,Net Banking,Success,0,3274.429932,4819.040039,363424.7188
2875,1545,07-08-2024,7838.589844,UPI,Success,0,3062.580078,4776.009766,360362.125
2876,1545,08-09-2024,7781.040039,Credit Card,Success,0,3045.280029,4735.759766,357316.875
2877,1545,04-10-2024,7944.149902,UPI,Success,0,3248.409912,4695.740234,354068.4688
2878,1545,31-10-2024,8127.140137,NEFT,Success,0,3474.090088,4653.049805,350594.375
2879,515,14-11-2023,4555.939941,Cheque,Success,0,1525.98999,3029.949951,245481.1875
2880,515,13-12-2023,4829.509766,Cheque,Success,0,1818.27002,3011.23999,243662.9219
2881,515,12-01-2024,4853.120117,UPI,Success,795.1199951,1864.189941,2988.929932,241798.7344
2882,3436,08-05-2023,10004.41016,UPI,Success,0,4420.450195,5583.959961,486117.9688
2883,3436,01-06-2023,9998.69043,Net Banking,Success,0,4465.040039,5533.640137,481652.9375
2884,3436,07-07-2023,10038.21973,Net Banking,Success,226.9400024,4555.410156,5482.819824,477097.5313
2885,3436,31-07-2023,10096.21973,UPI,Success,0,4665.259766,5430.959961,472432.2813
2886,3436,09-09-2023,9983.169922,Cheque,Pending,0,0,0,472432.2813
2887,3436,29-09-2023,5003.709961,Debit Card,Pending,0,0,0,472432.2813
2888,3436,05-11-2023,10180.05957,RTGS,Pending,0,0,0,472432.2813
2889,3436,06-12-2023,10162.70996,Net Banking,Success,0,4784.850098,5377.850098,467647.4063
2890,3436,04-01-2024,10131.83008,Net Banking,Success,0,4808.450195,5323.390137,462838.9688
2891,3436,06-02-2024,9855.410156,UPI,Success,0,4586.759766,5268.649902,458252.2188
2892,3436,01-03-2024,10135.29004,Net Banking,Success,0,4918.859863,5216.439941,453333.3438
2893,3436,28-03-2024,4292.879883,Cheque,Success,0,0,5160.439941,453333.3438
2894,3436,04-05-2024,10015.48047,UPI,Success,0,4855.029785,5160.439941,448478.3125
2895,3436,30-05-2024,10086.33008,Net Banking,Success,0,4981.149902,5105.180176,443497.1563
2896,3436,01-07-2024,9841.450195,Net Banking,Failed,0,0,0,443497.1563
2897,479,02-04-2022,5419.959961,Credit Card,Success,0,2386.399902,3033.560059,311972.3438
2898,479,04-05-2022,5500.109863,Net Banking,Success,0,2489.580078,3010.530029,309482.7813
2899,479,28-05-2022,5281.02002,Net Banking,Success,0,2294.51001,2986.51001,307188.25
2900,3956,01-12-2024,9251.320313,Net Banking,Success,0,4841.069824,4410.259766,392777.75
2901,3956,31-12-2024,9220.879883,NEFT,Failed,0,0,0,392777.75
2902,3956,22-01-2025,8947.980469,Credit Card,Success,0,4591.430176,4356.560059,388186.3125
2903,3956,21-02-2025,9032.700195,Credit Card,Success,0,4727.069824,4305.629883,383459.25
2904,3956,23-03-2025,8964.929688,Debit Card,Success,828.9099731,4711.72998,4253.200195,378747.5313
2905,3956,22-04-2025,8993.719727,RTGS,Success,0,4792.779785,4200.939941,373954.75
2906,3956,31-05-2025,9211.179688,UPI,Success,0,5063.399902,4147.779785,368891.3438
2907,3956,27-06-2025,9167.259766,Net Banking,Success,0,5075.640137,4091.620117,363815.7188
2908,883,22-01-2023,14290.7002,Net Banking,Pending,0,0,0,440053.8438
2909,883,21-02-2023,14111.19043,Net Banking,Success,799.3200073,10535.75,3575.439941,429518.0938
2910,883,28-03-2023,13951.71973,UPI,Success,0,10461.88965,3489.830078,419056.1875
2911,1246,13-05-2024,18229.35938,UPI,Success,0,12424.76953,5804.589844,529637.8125
2912,1246,10-06-2024,18212.99023,Debit Card,Success,0,12541.4502,5671.540039,517096.3438
2913,1246,15-07-2024,18348.53906,UPI,Success,0,12811.2998,5537.240234,504285.0625
2914,1246,10-08-2024,18285.92969,Credit Card,Success,0,12885.87988,5400.049805,491399.1563
2915,2693,07-01-2024,10730.86035,Net Banking,Success,0,4133.220215,6597.640137,589357.1875
2916,2693,06-02-2024,10837.61035,UPI,Success,142.5,4285.919922,6551.689941,585071.25
2917,2693,12-03-2024,11036.38965,Net Banking,Success,0,4532.339844,6504.040039,580538.9375
2918,2693,03-04-2024,10983.08984,UPI,Success,0,4529.430176,6453.660156,576009.5
2919,2693,05-05-2024,10846.82031,UPI,Success,0,4443.52002,6403.310059,571566
2920,2693,03-06-2024,4483.009766,UPI,Success,0,0,6353.910156,571566
2921,2693,03-07-2024,10957.08008,UPI,Success,0,4603.169922,6353.910156,566962.8125
2922,2693,02-08-2024,10886.08984,UPI,Success,0,4583.359863,6302.740234,562379.4375
2923,2693,31-08-2024,11073.12012,UPI,Success,582.6199951,4821.339844,6251.779785,557558.125
2924,2693,02-10-2024,10990.46973,UPI,Success,0,4792.290039,6198.189941,552765.8125
2925,2693,02-11-2024,11033.91016,Net Banking,Success,0,4888.990234,6144.910156,547876.8125
2926,2693,07-12-2024,10867.09961,UPI,Success,0,4776.529785,6090.560059,543100.3125
2927,2693,30-12-2024,11054.2002,Net Banking,Success,0,5016.72998,6037.459961,538083.5625
2928,2693,31-01-2025,11083.51953,Net Banking,Success,0,5101.819824,5981.700195,532981.75
2929,4333,23-07-2024,8820.519531,UPI,Success,0,4932.580078,3887.939941,324089.1875
2930,4333,12-08-2024,9002.740234,Cheque,Success,0,5173.080078,3829.649902,318916.125
2931,4333,12-09-2024,9090.759766,NEFT,Success,0,5322.22998,3768.530029,313593.875
2932,4333,16-10-2024,9183.5,Credit Card,Success,0,5477.870117,3705.629883,308116
2933,4333,10-11-2024,9146.629883,Net Banking,Success,0,5505.72998,3640.899902,302610.2813
2934,4333,14-12-2024,9197.709961,Net Banking,Success,0,5621.859863,3575.840088,296988.4063
2935,4333,19-01-2025,9014.469727,UPI,Success,0,5505.049805,3509.409912,291483.3438
2936,4333,18-02-2025,8848.599609,Cheque,Success,0,5404.240234,3444.360107,286079.125
2937,4333,20-03-2025,8941.519531,Credit Card,Success,0,5561.02002,3380.5,280518.0938
2938,4333,09-04-2025,8886.360352,UPI,Success,0,5571.569824,3314.790039,274946.5313
2939,4333,11-05-2025,8983.5,Net Banking,Success,0,5734.549805,3248.949951,269211.9688
2940,4333,09-06-2025,8930.879883,Net Banking,Success,0,5749.689941,3181.189941,263462.2813
2941,4333,18-07-2025,9178,Debit Card,Success,0,6064.759766,3113.25,257397.5313
2942,4328,21-01-2022,7193.75,Net Banking,Success,0,2558.98999,4634.759766,389663.5625
2943,4328,23-02-2022,7559.439941,UPI,Success,0,2954.919922,4604.52002,386708.625
2944,4328,24-03-2022,7232.430176,Cheque,Success,0,2662.820068,4569.609863,384045.8125
2945,4328,20-04-2022,5128.279785,Net Banking,Failed,0,0,0,384045.8125
2946,4328,25-05-2022,7542.810059,Net Banking,Success,0,3004.669922,4538.140137,381041.1563
2947,4328,23-06-2022,7284.47998,UPI,Success,0,2781.840088,4502.640137,378259.3125
