default_id,customer_id,loan_id,default_date,default_amount,days_overdue,collection_status,last_contact_date,contact_attampts,legal_notice_sent,recovery_amount,collection_agent_id
2541,56,3977,17-05-2025,317841.8438,67,Active,11-07-2025,9,0,39868.21875,2
2542,4821,4537,05-05-2025,208826.6563,79,Active,30-06-2025,6,0,42840.51953,8
2543,4897,2235,31-01-2025,214241.5,173,Active,03-07-2025,29,0,126621.6875,3
2544,1190,3885,31-07-2023,358416.125,723,Legal Action,17-06-2025,36,1,62530.64844,8
2545,3002,2203,24-02-2025,358244.875,149,Active,22-07-2025,14,0,141701.875,2
2546,4221,443,12-02-2025,443109.5938,161,Active,10-05-2025,15,0,217942.0625,5
2547,491,586,05-11-2024,244637.4531,260,Legal Action,09-05-2025,25,1,136131.8438,9
2548,2487,39,18-06-2023,298762.9688,766,Settled,03-05-2025,19,1,290761.4063,8
2549,3216,3420,13-06-2022,465205.5313,1136,Settled,04-05-2025,14,1,320856.9688,3
2550,694,3243,06-07-2025,146854.3906,30,Active,14-07-2025,6,0,25488.96094,3
2551,1444,4538,11-05-2025,312551,73,Active,15-07-2025,10,0,121272.1094,6
2552,494,1583,15-03-2024,93131.20313,495,Legal Action,15-05-2025,23,1,33294.46094,3
2553,2622,2295,17-07-2023,384913,737,Written Off,30-06-2025,60,1,45125.89844,1
2554,187,2633,25-06-2025,349656.4375,30,Legal Action,18-07-2025,48,1,88002.75781,2
2555,2857,2685,12-03-2025,480275.5938,133,Active,28-04-2025,10,0,139732.5469,7
2556,3016,3413,08-07-2025,397547.2813,30,Legal Action,27-06-2025,17,1,97170.47656,8
2557,1733,1247,29-06-2025,186225.0781,30,Legal Action,29-06-2025,26,1,99822.35938,7
2558,2782,4286,12-11-2022,447040.5,984,Legal Action,21-05-2025,21,1,267841.1563,4
2559,4092,3639,31-01-2025,321009.4688,173,Active,27-04-2025,9,0,90720.85938,2
2560,45,1640,26-07-2024,587902.625,362,Settled,14-05-2025,40,1,350360,1
2561,4642,3941,28-01-2025,347249.2188,176,Active,26-05-2025,22,0,10871.12012,2
2562,3694,4554,17-05-2025,435954.4063,67,Active,21-05-2025,14,0,93909.65625,8
2563,3086,860,16-02-2024,259220.8594,523,Written Off,05-05-2025,60,1,58532.73047,8
2564,1434,2288,20-12-2024,219921.3438,215,Active,27-05-2025,25,1,115421.4531,2
2565,2742,1147,15-03-2025,247518.4531,130,Active,20-06-2025,19,0,18192.41992,5
2566,4101,4779,14-11-2024,383487.0625,251,Active,08-06-2025,7,1,79277.5625,2
2567,2050,342,15-11-2024,171989.0156,250,Legal Action,01-06-2025,49,1,54904.53906,3
2568,1414,2109,08-12-2024,173466.9063,227,Settled,13-06-2025,34,0,119055.7266,3
2569,4738,352,04-07-2024,389093.8125,384,Written Off,06-07-2025,54,1,9513.120117,1
2570,1740,3529,15-01-2025,383213.1875,189,Settled,02-06-2025,36,1,239913.6563,8
2571,1637,3193,22-06-2025,275054.2813,31,Active,10-07-2025,24,0,19222.25,7
2572,2173,4827,27-10-2024,239262.0313,269,Settled,20-07-2025,27,0,239262.0313,9
2573,1794,3149,02-03-2025,326524.2813,143,Active,24-05-2025,16,0,162920.625,1
2574,2930,3049,19-05-2025,439585.1875,65,Active,22-07-2025,8,0,81380.70313,9
2575,1983,3984,01-07-2025,812776.25,30,Active,10-07-2025,21,1,324922.5,4
2576,4082,3993,07-07-2024,186800.25,381,Legal Action,05-05-2025,40,1,52264.48828,4
2577,1976,564,20-07-2025,432596.9375,30,Active,04-07-2025,16,0,100717.5078,3
2578,718,938,18-03-2025,190696.9688,127,Legal Action,21-06-2025,19,1,121270.9766,4
2579,3575,2502,07-05-2024,212267.3438,442,Active,28-05-2025,22,0,85745.52344,2
2580,1654,3369,10-03-2023,195001.3594,866,Legal Action,11-06-2025,32,1,115910.75,6
2581,2527,1998,28-03-2024,215953.0625,482,Active,26-05-2025,25,0,40605.26953,9
2582,2864,2762,19-06-2025,260654.0313,34,Legal Action,28-06-2025,22,1,171363.1563,6
2583,1074,2869,01-04-2025,233501.4375,113,Active,17-06-2025,25,0,66163.27344,9
2584,4912,2581,18-10-2024,255474.9219,278,Active,22-06-2025,21,0,118812.2188,4
2585,4938,3476,19-11-2023,293361.25,612,Written Off,22-06-2025,27,1,18370.18945,1
2586,1795,2584,29-04-2024,286669.9688,450,Active,10-06-2025,18,0,123730.6797,2
2587,1510,1492,04-02-2023,518323.9688,900,Settled,16-07-2025,13,1,351870.6563,4
2588,3479,1314,20-04-2025,270201.1875,94,Legal Action,16-07-2025,46,1,58915.01953,2
2589,1156,2331,16-04-2025,155731.4531,98,Active,14-07-2025,19,0,49905.82813,6
2590,1818,1536,10-04-2023,546833.3125,835,Legal Action,28-05-2025,43,1,351773.9063,9
2591,3770,1071,24-04-2025,421671.8125,90,Active,06-05-2025,28,0,183914.6094,6
2592,911,3482,16-10-2024,195275.4063,280,Legal Action,23-05-2025,22,1,59413.69922,7
2593,3002,2204,21-10-2022,758263.75,1006,Legal Action,14-07-2025,47,1,367767.5625,1
2594,2931,4653,05-11-2024,171735,260,Legal Action,13-05-2025,35,1,81269.32813,5
2595,2847,3995,27-04-2025,737473.4375,87,Legal Action,22-05-2025,35,1,432309.625,8
2596,4829,9,04-05-2024,351792.375,445,Active,26-04-2025,8,0,157966.4375,8
2597,1247,3846,21-09-2024,583183.5,305,Active,22-05-2025,8,1,33460.28125,6
2598,2585,1670,14-06-2023,242219.1094,770,Written Off,22-05-2025,30,1,4299.540039,4
2599,4334,528,29-04-2025,452169.5938,85,Active,03-05-2025,17,0,92581.5,5
2600,2904,2682,17-09-2024,286374.5,309,Active,27-05-2025,22,0,64882.05078,4
2601,2904,2681,09-02-2025,203713.4531,164,Active,05-05-2025,18,0,12847.25977,7
2602,2490,278,21-03-2025,251731.7188,124,Active,14-06-2025,15,0,94023.36719,8
2603,4357,1868,23-04-2025,177210.1563,91,Active,24-04-2025,11,0,57266.28125,1
2604,1549,1694,26-04-2025,261274.4375,88,Active,16-07-2025,20,0,61824.85156,6
2605,1406,2611,07-06-2025,375599.5938,46,Legal Action,10-07-2025,35,1,142654.0938,4
2606,4690,1385,16-06-2025,334566.7813,37,Active,09-07-2025,25,0,39440.75,3
2607,1201,2640,21-05-2025,310855,63,Active,06-07-2025,7,0,131946.0469,4
2608,1955,72,11-06-2025,89534.74219,42,Active,17-06-2025,19,0,12222.28027,3
2609,2622,2296,29-05-2025,264544.9063,55,Active,07-06-2025,18,0,99733.96094,5
2610,4886,4455,03-07-2025,679796.625,30,Active,06-07-2025,16,0,106007.3438,8
2611,3167,3466,02-01-2025,258263.2344,202,Legal Action,06-05-2025,26,1,89104.3125,8
2612,3184,1146,25-11-2024,302664.625,240,Legal Action,27-04-2025,26,1,225503.2031,1
2613,4003,307,25-05-2024,383170.3125,424,Legal Action,05-06-2025,38,1,251209.5313,3
2614,3057,3648,17-03-2025,428927.9375,128,Active,12-05-2025,27,0,143724.2656,5
2615,326,4502,08-06-2025,297237.6875,45,Active,18-07-2025,5,0,91625.78906,5
2616,1501,3486,03-01-2025,356654.8438,201,Active,11-07-2025,29,0,135159.7188,4
2617,3469,4044,29-08-2024,317258.9063,328,Active,25-06-2025,14,0,80557.90625,9
2618,1780,4898,05-03-2025,478556.8438,140,Active,09-05-2025,18,0,163156.0469,2
2619,4202,2800,06-07-2025,209063.7031,30,Active,27-06-2025,13,0,102596.8906,5
2620,4784,4846,13-06-2023,701682.25,771,Written Off,22-05-2025,39,1,197507.1094,10
2621,1535,1157,21-04-2022,190832.5,1189,Written Off,26-05-2025,27,1,4856.700195,5
2622,593,2397,23-03-2025,522556.8438,122,Active,29-05-2025,5,0,223221.2031,2
2623,4179,4761,02-04-2025,273730.9375,112,Active,11-07-2025,20,0,141677.6563,2
2624,1266,4832,26-02-2025,485251.0313,147,Legal Action,28-04-2025,23,1,210586.1094,8
2625,447,2590,17-12-2022,455367.5313,949,Legal Action,28-05-2025,31,1,205070.6719,2
2626,4774,2402,22-03-2023,622147.25,854,Settled,25-05-2025,32,1,572475.8125,6
2627,3678,50,04-02-2025,430888.1563,169,Active,04-07-2025,26,0,1977.439941,3
2628,4985,1789,29-01-2025,258748.2813,175,Active,22-06-2025,24,0,43718.17969,3
2629,3212,4452,25-04-2025,204013.7031,89,Active,01-05-2025,26,0,33821.92188,2
2630,1923,4932,11-06-2025,316315.4688,42,Active,13-06-2025,8,0,120117.9531,10
2631,2733,1793,07-05-2025,564242.25,77,Active,19-05-2025,8,1,123818.4766,4
2632,4823,419,16-09-2024,564489.625,310,Legal Action,18-07-2025,33,1,169247.1094,8
2633,2554,2285,27-10-2024,191972.8125,269,Active,03-05-2025,23,0,16510.81055,6
2634,644,2433,20-03-2024,813041,490,Legal Action,10-05-2025,28,1,400136.1563,6
2635,707,1953,06-04-2025,826656.5625,108,Legal Action,24-06-2025,48,1,363879.9375,1
2636,4079,1979,04-01-2025,415400.0625,200,Legal Action,20-05-2025,22,1,296795.1875,6
2637,1594,1122,10-07-2025,257438.8438,30,Active,25-06-2025,7,0,85946.86719,8
2638,4900,1361,07-06-2025,623826.875,46,Active,28-06-2025,25,1,115695.6328,3
2639,153,934,09-07-2025,343943.8438,30,Active,06-07-2025,10,0,47290.76172,1
2640,4223,3652,29-05-2025,219165.125,55,Active,12-06-2025,19,0,122459.0078,10
2641,4885,4008,03-07-2022,494930.4375,1116,Written Off,23-05-2025,35,1,62263.62891,6
2642,660,907,07-04-2024,320438.0313,472,Active,08-07-2025,13,0,185452.3438,2
2643,4860,899,16-03-2025,169145.1875,129,Active,03-07-2025,26,0,49642.60938,2
2644,1824,1708,12-03-2025,277152.9063,133,Legal Action,11-05-2025,21,1,56172.21875,3
2645,3302,2082,13-05-2025,303658.875,71,Active,13-07-2025,25,0,120987.6406,7
2646,1537,3827,26-06-2024,208801.875,392,Legal Action,08-07-2025,19,1,92029.60156,10
2647,3287,3509,13-12-2022,296303.0313,953,Written Off,09-07-2025,62,1,84714.90625,1
2648,2692,4157,11-10-2024,576193.9375,285,Active,20-07-2025,22,0,130133.6797,7
2649,2204,1208,02-07-2025,424132.2188,30,Legal Action,03-07-2025,25,1,151563.6719,9
2650,837,558,10-07-2025,634178.25,30,Active,11-07-2025,30,1,377934.0625,6
2651,2283,3443,19-04-2024,240408.2188,460,Written Off,28-05-2025,56,1,45353.10156,6
2652,422,2905,03-05-2025,361837.1875,81,Active,16-07-2025,23,0,105194.1719,2
2653,1917,4152,07-09-2024,755643.375,319,Active,18-07-2025,21,1,303429.875,4
2654,577,1064,03-08-2022,210746.5938,1085,Legal Action,19-07-2025,33,1,92258.92188,9
2655,1946,1304,11-06-2024,243232.2656,407,Active,29-04-2025,10,0,13303.38965,2
2656,1102,2337,01-07-2025,252743.5469,30,Active,10-07-2025,5,0,41573.21875,4
2657,2667,2805,24-08-2024,162144.6719,333,Legal Action,23-05-2025,46,1,51628.62891,5
2658,2950,3354,17-06-2025,672040.6875,36,Active,25-06-2025,22,1,59800.05859,3
2659,4976,4509,07-05-2024,231981.5156,442,Legal Action,05-05-2025,30,1,34050.25,9
2660,3641,3491,11-01-2023,685904.9375,924,Legal Action,20-05-2025,27,1,388199.1875,9
2661,4494,521,19-06-2025,409544.0313,34,Active,09-07-2025,10,0,73968.67188,3
2662,2189,1039,21-02-2025,234009.7969,152,Active,03-05-2025,27,0,48607.41016,8
2663,335,2952,11-04-2025,268938.0313,103,Active,05-07-2025,9,0,99313.47656,7
2664,248,406,16-09-2022,419314,1041,Legal Action,14-05-2025,26,1,273412.4688,8
2665,3710,1033,18-11-2023,228575.0313,613,Legal Action,13-07-2025,22,1,37099.69141,1
2666,1964,4557,24-04-2025,89090.88281,90,Legal Action,17-06-2025,18,1,13963.08008,4
2667,4213,515,10-09-2024,227148.1094,316,Active,02-06-2025,30,0,41718.28125,4
2668,937,3141,07-02-2025,327152.1563,166,Active,14-06-2025,9,0,163573.0156,3
2669,4454,2513,07-11-2024,255669.125,258,Legal Action,30-05-2025,46,1,111852.8125,3
2670,4743,3644,23-04-2025,518719.1563,91,Active,10-07-2025,7,1,286001.9063,7
2671,335,2951,13-09-2024,275972.5,313,Active,22-05-2025,23,1,91247.84375,2
2672,1556,4695,03-08-2023,433329.1875,720,Active,04-06-2025,7,0,223128.0625,9
2673,4565,4873,26-06-2025,291628.9375,30,Legal Action,30-06-2025,44,1,155008.7031,1
2674,1765,1353,21-03-2025,168443.4063,124,Legal Action,09-06-2025,29,1,91758.53125,2
2675,3124,1644,29-09-2024,345869.8438,297,Settled,02-07-2025,26,0,269473.2188,3
2676,984,1803,17-03-2025,238738.5625,128,Active,12-07-2025,28,0,87615.45313,9
2677,1043,231,21-05-2025,119375.5234,63,Active,19-07-2025,12,0,9379,6
2678,2595,2290,03-07-2025,298214.625,30,Legal Action,08-07-2025,22,1,54015.67188,2
2679,4874,2754,30-03-2025,134524.0313,115,Active,25-04-2025,7,0,20979.93945,8
2680,767,345,19-01-2025,468805.4375,185,Legal Action,26-06-2025,21,1,246678.3281,10
2681,2125,174,13-02-2024,655023.125,526,Active,25-05-2025,16,1,369166.1563,3
2682,3208,336,08-06-2025,182094.0625,45,Active,15-07-2025,23,0,25329.5293,1
2683,4670,1714,16-07-2025,298444.1875,30,Active,28-06-2025,14,0,117364.9922,7
2684,1361,2283,21-08-2023,241602.0313,702,Settled,24-06-2025,31,1,211543.6875,4
2685,2281,1180,15-11-2024,211457.6719,250,Settled,11-05-2025,12,1,145089.0469,7
2686,2582,4741,25-08-2023,624047.75,698,Settled,18-06-2025,20,0,561859.4375,3
2687,1159,1859,15-03-2023,774421.1875,861,Written Off,09-07-2025,63,1,208960.6875,1
2688,1237,3863,07-12-2024,458296.9688,228,Active,18-07-2025,14,0,289801.75,5
2689,4509,3001,11-03-2024,334169.5,499,Legal Action,17-05-2025,25,1,62032.39844,10
2690,207,244,24-04-2025,236352.4844,90,Active,11-07-2025,5,0,41341.19922,10
2691,4028,1373,31-12-2023,299132.5,570,Active,03-06-2025,27,0,19235.57031,4
2692,722,2378,30-07-2024,299641.6875,358,Legal Action,13-07-2025,40,1,45573.57031,8
2693,455,4896,15-03-2024,214872.7969,495,Legal Action,24-04-2025,49,1,143892.9375,1
2694,3904,1574,01-08-2022,283892.125,1087,Written Off,05-05-2025,42,1,2390.040039,6
2695,2410,2148,10-06-2025,228905.7031,43,Legal Action,18-06-2025,32,1,119000.1875,10
2696,2333,2544,22-01-2025,499958.3438,182,Legal Action,06-06-2025,33,1,318550.7188,2
2697,1221,3802,26-12-2024,171739.1563,209,Legal Action,21-06-2025,44,1,48212.19922,8
2698,553,2416,12-12-2024,125435.0391,223,Settled,28-05-2025,11,0,73509.54688,7
2699,1103,4075,12-02-2025,212915.2188,161,Legal Action,23-05-2025,28,1,41254.67969,8
2700,3097,1164,04-04-2025,281306.875,110,Active,18-05-2025,27,0,168355.25,4
2701,2624,1357,02-04-2025,126786.6797,112,Active,03-05-2025,22,0,32676.84961,2
2702,4096,4255,19-04-2025,298908.4063,95,Active,23-05-2025,27,0,84442.36719,8
2703,45,1639,26-05-2025,522646.5938,58,Active,20-06-2025,16,1,312519.2813,6
2704,911,3481,17-01-2024,105434.6875,553,Active,26-04-2025,30,0,44530.07031,2
2705,2114,1080,01-09-2023,393886.125,691,Legal Action,07-06-2025,21,1,226246.0469,3
2706,2949,4479,27-04-2025,262155.1875,87,Legal Action,02-05-2025,49,1,50430.23047,6
2707,3414,2126,11-08-2022,424798.3438,1077,Legal Action,19-07-2025,15,1,143894.7656,2
2708,1408,3311,17-04-2025,258728.875,97,Active,17-06-2025,29,0,90650,1
2709,4781,164,02-06-2023,652014.9375,782,Settled,02-06-2025,40,1,362687.4063,6
2710,3931,950,06-09-2024,224650.5625,320,Settled,03-05-2025,11,1,154217.9688,5
2711,1550,2193,26-07-2023,249699.4531,728,Legal Action,01-05-2025,49,1,146454.0938,2
2712,4618,3342,01-05-2024,127395.3281,448,Active,24-06-2025,23,0,44375.10156,8
2713,2809,393,03-02-2025,256225.75,170,Active,11-06-2025,16,0,87293.53906,9
2714,224,3694,14-03-2025,167311.7344,131,Active,03-06-2025,19,0,37379.57031,5
2715,3544,1001,24-12-2024,201784.6875,211,Legal Action,21-07-2025,48,1,62813.05859,5
2716,2589,2897,04-09-2024,220650.4375,322,Active,05-05-2025,28,0,117448.9297,4
2717,1442,4339,23-10-2023,193413.2813,639,Legal Action,02-07-2025,28,1,42065.28906,8
2718,1027,4664,19-02-2025,903964.25,154,Active,12-07-2025,24,0,104811.2266,10
2719,1336,3023,26-11-2024,322220.9688,239,Legal Action,29-06-2025,31,1,101268.1563,3
2720,4291,4613,19-06-2024,216703.0625,399,Active,20-07-2025,9,0,117739.3828,10
2721,2265,1656,19-02-2025,824296.4375,154,Legal Action,03-05-2025,50,1,167141.4219,6
2722,2483,481,03-09-2024,271481.25,323,Legal Action,14-05-2025,28,1,128394.5078,9
2723,1499,3310,04-04-2024,225673.9219,475,Legal Action,09-05-2025,30,1,74283.95313,7
2724,1571,254,14-07-2025,151709.7813,30,Legal Action,03-07-2025,28,1,97980.70313,9
2725,4644,3227,09-05-2025,307950.5938,75,Active,12-07-2025,7,0,36819.82813,3
2726,3025,4305,09-11-2024,164636.6094,256,Active,11-06-2025,11,0,16753.34961,6
2727,2238,2604,07-10-2023,417524.1875,655,Legal Action,24-05-2025,38,1,117584.1172,5
2728,2242,2811,11-12-2023,448687.2188,590,Legal Action,24-06-2025,16,1,80079.36719,3
2729,4141,4775,02-01-2025,307315.8438,202,Legal Action,10-05-2025,16,1,96052.07031,2
2730,1993,740,14-08-2024,281047.625,343,Settled,08-07-2025,13,1,222824.7031,2
2731,3821,671,14-07-2024,102619.2188,374,Legal Action,13-06-2025,27,1,51730.53125,5
2732,4342,487,02-10-2023,386859.375,660,Written Off,15-07-2025,32,1,68128.03125,9
2733,3179,3393,26-10-2024,161709.75,270,Legal Action,31-05-2025,20,1,94301.96094,7
2734,2516,1006,11-10-2024,569175.4375,285,Active,03-07-2025,14,1,159341.5469,8
2735,2647,1337,04-04-2023,208868.5,841,Written Off,11-06-2025,63,1,70473.79688,9
2736,4184,3838,07-09-2022,383073.125,1050,Legal Action,09-05-2025,48,1,211339.3125,9
2737,912,3187,10-03-2025,195795.0938,135,Legal Action,26-05-2025,39,1,127475.9531,1
2738,2427,4112,13-06-2025,554500.0625,40,Active,14-06-2025,24,1,68848.57813,8
2739,3444,1567,02-03-2025,95483.32813,143,Active,19-07-2025,27,0,47956.42969,5
2740,2065,3140,18-02-2025,194556.4844,155,Active,25-06-2025,8,0,21284.10938,6
2741,480,3806,01-07-2025,290323.5938,30,Active,26-06-2025,10,0,125737.3516,7
2742,1259,14,03-01-2025,294579.5313,201,Active,17-05-2025,23,1,34111.07031,2
2743,3124,1643,18-11-2024,796806.5,247,Active,17-07-2025,18,1,145999.8125,7
2744,4013,2930,05-02-2024,338791.5313,534,Written Off,03-06-2025,62,1,92197.88281,2
2745,4383,2170,28-06-2025,180665.6563,30,Active,11-07-2025,28,0,84402.13281,5
2746,1899,1662,13-07-2025,191764.5469,30,Legal Action,12-07-2025,27,1,35919.51172,8
2747,2032,4456,29-04-2024,281012.625,450,Written Off,12-07-2025,54,1,55612.35938,9
2748,1114,1077,25-04-2025,125005.4063,89,Active,24-05-2025,12,0,39197.75,1
2749,1040,967,08-06-2025,248830.1563,45,Active,29-06-2025,27,0,121060.6328,10
2750,1847,441,22-09-2024,241749.5,304,Active,26-05-2025,28,0,133225.8281,9
2751,1510,1493,21-02-2025,174039.8281,152,Active,06-06-2025,22,0,23147.14063,7
2752,1119,4714,22-06-2025,282285.8438,31,Legal Action,20-07-2025,15,1,168015.4375,4
2753,2191,763,02-06-2025,193405.0156,51,Legal Action,17-07-2025,34,1,102185.9063,9
2754,4263,3999,19-09-2024,160942.0156,307,Active,20-06-2025,11,0,51822.48828,1
2755,118,4601,23-05-2024,348212.0938,426,Legal Action,24-05-2025,33,1,77781.77344,4
2756,1313,2857,12-10-2022,256838.6563,1015,Written Off,12-07-2025,49,1,2409.97998,1
2757,169,1963,04-01-2025,90027.22656,200,Legal Action,06-06-2025,45,1,14065.7998,8
2758,1385,3887,08-07-2024,380596.5313,380,Legal Action,06-07-2025,28,1,163270.0313,2
2759,980,2747,19-01-2024,780539.5,551,Legal Action,27-05-2025,21,1,450170.6563,5
2760,3179,3394,23-01-2025,289980.375,181,Legal Action,31-05-2025,15,1,71285.47656,7
2761,2099,2144,03-06-2024,221829.4219,415,Legal Action,02-07-2025,45,1,50906.33984,6
2762,4842,1515,27-10-2024,197818.9844,269,Active,01-06-2025,5,0,8642.669922,8
2763,2533,1237,17-09-2023,335166.875,675,Legal Action,29-06-2025,31,1,261234.0625,5
2764,4748,4789,10-05-2025,263487.4688,74,Legal Action,30-05-2025,43,1,72434.72656,4
2765,2590,3375,16-05-2025,264202.3438,68,Active,19-06-2025,7,0,139786.5156,10
2766,3957,181,27-03-2024,265788.4688,483,Written Off,13-05-2025,36,1,100107.1406,2
2767,2604,2066,07-01-2024,325925.25,563,Active,19-06-2025,30,1,148852.4844,9
2768,2665,4818,21-01-2025,153810.9375,183,Settled,18-06-2025,12,0,101284.2813,4
2769,3320,3298,23-12-2023,174116.1094,578,Active,26-04-2025,18,0,54607.39063,2
2770,4901,718,10-06-2025,486142.125,43,Active,23-06-2025,8,0,68157.82813,10
2771,3995,1572,23-03-2025,380082.25,122,Legal Action,29-04-2025,47,1,199126.6563,6
2772,1902,1428,29-06-2025,270580.875,30,Active,28-06-2025,28,0,140659.4688,5
2773,576,975,24-11-2024,381165.4688,241,Legal Action,08-06-2025,30,1,158965.2031,2
2774,2737,4037,25-02-2025,779162.6875,148,Active,10-06-2025,21,0,234285.6563,6
2775,2959,4138,29-09-2023,735747.4375,663,Active,02-05-2025,19,0,251156.7188,8
2776,189,2844,06-01-2023,285570.8125,929,Written Off,08-06-2025,25,1,10866.55957,2
2777,3424,2588,23-09-2022,370830.9688,1034,Legal Action,01-05-2025,33,1,266318.5313,10
2778,2532,613,22-07-2023,222779.2813,732,Settled,05-06-2025,11,0,222779.2813,7
2779,1673,366,05-11-2024,378321.4375,260,Legal Action,25-04-2025,48,1,78150.89844,10
2780,794,3493,30-04-2025,224383.6875,84,Legal Action,08-06-2025,16,1,52458.67969,3
2781,3201,161,28-02-2025,197869.5938,145,Legal Action,13-07-2025,21,1,122355.0234,6
2782,4145,4803,21-04-2025,944459.75,93,Legal Action,15-07-2025,21,1,678045.25,8
2783,1483,653,11-10-2024,330946.6875,285,Active,19-07-2025,26,0,127048.0313,3
2784,2320,2250,08-04-2025,269308.9063,106,Active,22-07-2025,28,0,11721.99023,6
2785,328,4942,12-07-2025,575267.125,30,Active,21-07-2025,6,1,121281.6797,8
2786,2254,4781,09-01-2023,833834.4375,926,Settled,07-06-2025,24,1,626902.625,2
2787,30,4740,26-06-2025,391127.5625,30,Active,01-07-2025,19,0,86598.25,9
2788,4307,1240,09-06-2024,298915,409,Active,11-05-2025,22,0,146609.4063,5
2789,3074,1864,17-05-2022,486558.5625,1163,Written Off,24-05-2025,51,1,5931.879883,2
2790,3298,995,05-12-2022,423729.0313,961,Written Off,04-06-2025,43,1,115581.6484,7
2791,4950,4155,10-12-2024,210784.6094,225,Active,02-07-2025,26,1,115603.6719,6
2792,2379,3891,02-07-2025,339377.7188,30,Active,29-06-2025,8,0,170630.1406,10
2793,3127,4830,11-01-2025,164185.4375,193,Legal Action,25-06-2025,43,1,72880.64063,10
2794,1277,2839,18-03-2025,399806.2188,127,Active,19-07-2025,6,0,47890.26172,9
2795,2337,4309,12-12-2023,270280.9063,589,Legal Action,28-04-2025,28,1,167453.0469,7
2796,31,3176,28-03-2025,625780.875,117,Active,30-04-2025,15,1,368556.125,1
